fee_id,allocation_id,investor_id,deal_id,fee_type,period,fee_rate_pct,basis,amount,currency,due_date,status
FEE1175,ALC0461,INV041,DEAL017,Structuring Fee,2024,4.0,Commitment,880.0,GBP,2024-03-08,Paid
FEE1176,ALC0461,INV041,DEAL017,Management Fee,2026,2.0,Commitment,440.0,GBP,2026-05-01,Overdue
FEE1177,ALC0461,INV041,DEAL017,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1178,ALC0462,INV052,DEAL017,Structuring Fee,2024,4.0,Commitment,3880.0,GBP,2024-03-08,Paid
FEE1179,ALC0462,INV052,DEAL017,Management Fee,2026,1.5,Commitment,1455.0,GBP,2026-07-15,Upcoming
FEE1180,ALC0462,INV052,DEAL017,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1181,ALC0463,INV035,DEAL017,Structuring Fee,2024,4.0,Commitment,1440.0,GBP,2024-03-08,Paid
FEE1182,ALC0463,INV035,DEAL017,Management Fee,2026,2.0,Commitment,720.0,GBP,2026-05-01,Overdue
FEE1183,ALC0463,INV035,DEAL017,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1184,ALC0464,INV018,DEAL017,Structuring Fee,2024,2.0,Commitment,2040.0,GBP,2024-03-08,Paid
FEE1185,ALC0464,INV018,DEAL017,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1186,ALC0465,INV010,DEAL017,Structuring Fee,2024,4.0,Commitment,5760.0,GBP,2024-03-08,Paid
FEE1187,ALC0465,INV010,DEAL017,Management Fee,2026,2.0,Commitment,2880.0,GBP,2026-01-15,Paid
FEE1188,ALC0465,INV010,DEAL017,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1189,ALC0466,INV011,DEAL018,Structuring Fee,2024,4.0,Commitment,920.0,EUR,2024-01-22,Paid
FEE1190,ALC0466,INV011,DEAL018,Management Fee,2026,2.0,Commitment,460.0,EUR,2026-07-15,Upcoming
FEE1191,ALC0466,INV011,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1192,ALC0467,INV014,DEAL018,Structuring Fee,2024,4.0,Commitment,2280.0,EUR,2024-01-22,Paid
FEE1193,ALC0467,INV014,DEAL018,Management Fee,2026,2.0,Commitment,1140.0,EUR,2026-01-15,Paid
FEE1194,ALC0467,INV014,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1195,ALC0468,INV008,DEAL018,Structuring Fee,2024,4.0,Commitment,31000.0,EUR,2024-01-22,Paid
FEE1196,ALC0468,INV008,DEAL018,Management Fee,2026,1.5,Commitment,11625.0,EUR,2026-07-15,Upcoming
FEE1197,ALC0468,INV008,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1198,ALC0469,INV017,DEAL018,Structuring Fee,2024,4.0,Commitment,920.0,EUR,2024-01-22,Paid
FEE1199,ALC0469,INV017,DEAL018,Management Fee,2026,2.0,Commitment,460.0,EUR,2026-01-15,Paid
FEE1200,ALC0469,INV017,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1201,ALC0470,INV026,DEAL018,Structuring Fee,2024,4.0,Commitment,440.0,EUR,2024-01-22,Paid
FEE1202,ALC0470,INV026,DEAL018,Management Fee,2026,2.0,Commitment,220.0,EUR,2026-07-15,Upcoming
FEE1203,ALC0471,INV058,DEAL018,Structuring Fee,2024,4.0,Commitment,2200.0,EUR,2024-01-22,Paid
FEE1204,ALC0471,INV058,DEAL018,Management Fee,2026,2.0,Commitment,1100.0,EUR,2026-01-15,Paid
FEE1205,ALC0472,INV087,DEAL018,Structuring Fee,2024,4.0,Commitment,2520.0,EUR,2024-01-22,Paid
FEE1206,ALC0472,INV087,DEAL018,Management Fee,2026,1.5,Commitment,945.0,EUR,2026-05-01,Overdue
FEE1207,ALC0473,INV067,DEAL018,Structuring Fee,2024,4.0,Commitment,1440.0,EUR,2024-01-22,Paid
FEE1208,ALC0473,INV067,DEAL018,Management Fee,2026,2.0,Commitment,720.0,EUR,2026-07-15,Upcoming
FEE1209,ALC0474,INV040,DEAL018,Structuring Fee,2024,4.0,Commitment,640.0,EUR,2024-01-22,Paid
FEE1210,ALC0474,INV040,DEAL018,Management Fee,2026,2.0,Commitment,320.0,EUR,2026-01-15,Paid
FEE1211,ALC0475,INV106,DEAL018,Structuring Fee,2024,4.0,Commitment,2560.0,EUR,2024-01-22,Paid
FEE1212,ALC0475,INV106,DEAL018,Management Fee,2026,2.0,Commitment,1280.0,EUR,2026-05-01,Overdue
FEE1213,ALC0476,INV095,DEAL018,Structuring Fee,2024,4.0,Commitment,1440.0,EUR,2024-01-22,Paid
FEE1214,ALC0476,INV095,DEAL018,Management Fee,2026,2.0,Commitment,720.0,EUR,2026-07-15,Upcoming
FEE1215,ALC0476,INV095,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1216,ALC0477,INV098,DEAL018,Structuring Fee,2024,4.0,Commitment,2160.0,EUR,2024-01-22,Paid
FEE1217,ALC0477,INV098,DEAL018,Management Fee,2026,2.0,Commitment,1080.0,EUR,2026-01-15,Paid
FEE1218,ALC0477,INV098,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1219,ALC0478,INV018,DEAL018,Structuring Fee,2024,4.0,Commitment,1920.0,EUR,2024-01-22,Paid
FEE1220,ALC0478,INV018,DEAL018,Management Fee,2026,2.0,Commitment,960.0,EUR,2026-07-15,Upcoming
FEE1221,ALC0479,INV006,DEAL018,Structuring Fee,2024,4.0,Commitment,3040.0,EUR,2024-01-22,Paid
FEE1222,ALC0479,INV006,DEAL018,Management Fee,2026,2.0,Commitment,1520.0,EUR,2026-01-15,Paid
FEE1223,ALC0479,INV006,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1224,ALC0480,INV093,DEAL018,Structuring Fee,2024,4.0,Commitment,600.0,EUR,2024-01-22,Paid
FEE1225,ALC0480,INV093,DEAL018,Management Fee,2026,1.0,Commitment,150.0,EUR,2026-07-15,Upcoming
FEE1226,ALC0481,INV091,DEAL018,Structuring Fee,2024,4.0,Commitment,3160.0,EUR,2024-01-22,Paid
FEE1227,ALC0481,INV091,DEAL018,Management Fee,2026,2.0,Commitment,1580.0,EUR,2026-07-15,Upcoming
FEE1228,ALC0481,INV091,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1229,ALC0482,INV041,DEAL018,Structuring Fee,2024,4.0,Commitment,800.0,EUR,2024-01-22,Paid
FEE1230,ALC0482,INV041,DEAL018,Management Fee,2026,1.0,Commitment,200.0,EUR,2026-05-01,Overdue
FEE1231,ALC0483,INV033,DEAL018,Management Fee,2026,2.0,Commitment,620.0,EUR,2026-07-15,Upcoming
FEE1232,ALC0484,INV080,DEAL018,Structuring Fee,2024,4.0,Commitment,3280.0,EUR,2024-01-22,Paid
FEE1233,ALC0484,INV080,DEAL018,Management Fee,2026,2.0,Commitment,1640.0,EUR,2026-07-15,Upcoming
FEE1234,ALC0484,INV080,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1235,ALC0485,INV073,DEAL018,Structuring Fee,2024,4.0,Commitment,1000.0,EUR,2024-01-22,Paid
FEE1236,ALC0485,INV073,DEAL018,Management Fee,2026,2.0,Commitment,500.0,EUR,2026-05-01,Overdue
FEE1237,ALC0485,INV073,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1238,ALC0486,INV108,DEAL018,Structuring Fee,2024,2.0,Commitment,800.0,EUR,2024-01-22,Paid
FEE1239,ALC0486,INV108,DEAL018,Management Fee,2026,1.0,Commitment,400.0,EUR,2026-07-15,Upcoming
FEE1240,ALC0488,INV084,DEAL018,Structuring Fee,2024,4.0,Commitment,1080.0,EUR,2024-01-22,Paid
FEE1241,ALC0488,INV084,DEAL018,Management Fee,2026,2.0,Commitment,540.0,EUR,2026-01-15,Paid
FEE1242,ALC0489,INV042,DEAL018,Structuring Fee,2024,4.0,Commitment,1080.0,EUR,2024-01-22,Paid
FEE1243,ALC0489,INV042,DEAL018,Management Fee,2026,2.0,Commitment,540.0,EUR,2026-07-15,Upcoming
FEE1244,ALC0489,INV042,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1245,ALC0490,INV038,DEAL018,Structuring Fee,2024,4.0,Commitment,840.0,EUR,2024-01-22,Paid
FEE1246,ALC0490,INV038,DEAL018,Management Fee,2026,2.0,Commitment,420.0,EUR,2026-01-15,Paid
FEE1247,ALC0490,INV038,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1248,ALC0491,INV052,DEAL018,Structuring Fee,2024,4.0,Commitment,1120.0,EUR,2024-01-22,Paid
FEE1249,ALC0491,INV052,DEAL018,Management Fee,2026,2.0,Commitment,560.0,EUR,2026-07-15,Upcoming
FEE1250,ALC0491,INV052,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1251,ALC0492,INV050,DEAL018,Structuring Fee,2024,2.0,Commitment,600.0,EUR,2024-01-22,Paid
FEE1252,ALC0492,INV050,DEAL018,Management Fee,2026,2.0,Commitment,600.0,EUR,2026-01-15,Paid
FEE1253,ALC0493,INV029,DEAL018,Structuring Fee,2024,4.0,Commitment,3080.0,EUR,2024-01-22,Paid
FEE1254,ALC0493,INV029,DEAL018,Management Fee,2026,2.0,Commitment,1540.0,EUR,2026-05-01,Overdue
FEE1255,ALC0493,INV029,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1256,ALC0494,INV066,DEAL018,Structuring Fee,2024,4.0,Commitment,2240.0,EUR,2024-01-22,Paid
FEE1257,ALC0494,INV066,DEAL018,Management Fee,2026,2.0,Commitment,1120.0,EUR,2026-07-15,Upcoming
FEE1258,ALC0495,INV003,DEAL018,Structuring Fee,2024,4.0,Commitment,1440.0,EUR,2024-01-22,Paid
FEE1259,ALC0495,INV003,DEAL018,Management Fee,2026,2.0,Commitment,720.0,EUR,2026-01-15,Paid
FEE1260,ALC0495,INV003,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1261,ALC0496,INV075,DEAL018,Structuring Fee,2024,4.0,Commitment,1320.0,EUR,2024-01-22,Paid
FEE1262,ALC0496,INV075,DEAL018,Management Fee,2026,2.0,Commitment,660.0,EUR,2026-07-15,Upcoming
FEE1263,ALC0496,INV075,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1264,ALC0497,INV053,DEAL018,Structuring Fee,2024,4.0,Commitment,1680.0,EUR,2024-01-22,Paid
FEE1265,ALC0497,INV053,DEAL018,Management Fee,2026,2.0,Commitment,840.0,EUR,2026-01-15,Paid
FEE1266,ALC0498,INV035,DEAL018,Structuring Fee,2024,4.0,Commitment,2160.0,EUR,2024-01-22,Paid
FEE1267,ALC0498,INV035,DEAL018,Management Fee,2026,1.5,Commitment,810.0,EUR,2026-07-15,Upcoming
FEE1268,ALC0499,INV102,DEAL018,Structuring Fee,2024,4.0,Commitment,2240.0,EUR,2024-01-22,Paid
FEE1269,ALC0499,INV102,DEAL018,Management Fee,2026,2.0,Commitment,1120.0,EUR,2026-07-15,Upcoming
FEE1270,ALC0500,INV039,DEAL018,Structuring Fee,2024,4.0,Commitment,4760.0,EUR,2024-01-22,Paid
FEE1271,ALC0500,INV039,DEAL018,Management Fee,2026,2.0,Commitment,2380.0,EUR,2026-01-15,Paid
FEE1272,ALC0500,INV039,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1273,ALC0501,INV027,DEAL018,Structuring Fee,2024,4.0,Commitment,4120.0,EUR,2024-01-22,Paid
FEE1274,ALC0501,INV027,DEAL018,Management Fee,2026,2.0,Commitment,2060.0,EUR,2026-07-15,Upcoming
FEE1275,ALC0501,INV027,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1276,ALC0502,INV045,DEAL018,Structuring Fee,2024,4.0,Commitment,880.0,EUR,2024-01-22,Paid
FEE1277,ALC0502,INV045,DEAL018,Management Fee,2026,2.0,Commitment,440.0,EUR,2026-01-15,Paid
FEE1278,ALC0502,INV045,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1279,ALC0503,INV081,DEAL018,Structuring Fee,2024,4.0,Commitment,1120.0,EUR,2024-01-22,Paid
FEE1280,ALC0503,INV081,DEAL018,Management Fee,2026,2.0,Commitment,560.0,EUR,2026-07-15,Upcoming
FEE1281,ALC0503,INV081,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1282,ALC0504,INV055,DEAL018,Structuring Fee,2024,4.0,Commitment,920.0,EUR,2024-01-22,Paid
FEE1283,ALC0504,INV055,DEAL018,Management Fee,2026,2.0,Commitment,460.0,EUR,2026-01-15,Paid
FEE1284,ALC0504,INV055,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1285,ALC0505,INV070,DEAL018,Structuring Fee,2024,2.0,Commitment,1180.0,EUR,2024-01-22,Paid
FEE1286,ALC0505,INV070,DEAL018,Management Fee,2026,2.0,Commitment,1180.0,EUR,2026-07-15,Upcoming
FEE1287,ALC0505,INV070,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1288,ALC0506,INV110,DEAL018,Structuring Fee,2024,4.0,Commitment,2200.0,EUR,2024-01-22,Paid
FEE1289,ALC0506,INV110,DEAL018,Management Fee,2026,2.0,Commitment,1100.0,EUR,2026-01-15,Paid
FEE1290,ALC0506,INV110,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1291,ALC0507,INV100,DEAL018,Structuring Fee,2024,4.0,Commitment,840.0,EUR,2024-01-22,Paid
FEE1292,ALC0507,INV100,DEAL018,Management Fee,2026,2.0,Commitment,420.0,EUR,2026-07-15,Upcoming
FEE1293,ALC0507,INV100,DEAL018,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1294,ALC0508,INV016,DEAL019,Structuring Fee,2024,4.0,Commitment,1280.0,EUR,2024-05-15,Paid
FEE1295,ALC0508,INV016,DEAL019,Management Fee,2026,2.0,Commitment,640.0,EUR,2026-01-15,Paid
FEE1296,ALC0508,INV016,DEAL019,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1297,ALC0509,INV011,DEAL019,Structuring Fee,2024,4.0,Commitment,1360.0,EUR,2024-05-15,Paid
FEE1298,ALC0509,INV011,DEAL019,Management Fee,2026,2.0,Commitment,680.0,EUR,2026-07-15,Upcoming
FEE1299,ALC0509,INV011,DEAL019,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1300,ALC0510,INV014,DEAL019,Structuring Fee,2024,4.0,Commitment,2080.0,EUR,2024-05-15,Paid
FEE1301,ALC0510,INV014,DEAL019,Management Fee,2026,1.5,Commitment,780.0,EUR,2026-01-15,Paid
FEE1302,ALC0510,INV014,DEAL019,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1303,ALC0511,INV053,DEAL019,Management Fee,2026,2.0,Commitment,12000.0,EUR,2026-07-15,Upcoming
FEE1304,ALC0511,INV053,DEAL019,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1305,ALC0512,INV108,DEAL019,Structuring Fee,2024,4.0,Commitment,1760.0,EUR,2024-05-15,Paid
FEE1306,ALC0512,INV108,DEAL019,Management Fee,2026,2.0,Commitment,880.0,EUR,2026-01-15,Paid
FEE1307,ALC0512,INV108,DEAL019,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1308,ALC0513,INV106,DEAL019,Structuring Fee,2024,4.0,Commitment,1600.0,EUR,2024-05-15,Paid
FEE1309,ALC0513,INV106,DEAL019,Management Fee,2026,2.0,Commitment,800.0,EUR,2026-07-15,Upcoming
FEE1310,ALC0513,INV106,DEAL019,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1311,ALC0514,INV041,DEAL019,Structuring Fee,2024,4.0,Commitment,720.0,EUR,2024-05-15,Paid
FEE1312,ALC0514,INV041,DEAL019,Management Fee,2026,2.0,Commitment,360.0,EUR,2026-01-15,Paid
FEE1313,ALC0515,INV058,DEAL019,Structuring Fee,2024,4.0,Commitment,1440.0,EUR,2024-05-15,Paid
FEE1314,ALC0515,INV058,DEAL019,Management Fee,2026,2.0,Commitment,720.0,EUR,2026-05-01,Overdue
FEE1315,ALC0515,INV058,DEAL019,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1316,ALC0516,INV039,DEAL019,Structuring Fee,2024,4.0,Commitment,4120.0,EUR,2024-05-15,Paid
FEE1317,ALC0516,INV039,DEAL019,Management Fee,2026,2.0,Commitment,2060.0,EUR,2026-07-15,Upcoming
FEE1318,ALC0516,INV039,DEAL019,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1319,ALC0517,INV018,DEAL019,Structuring Fee,2024,4.0,Commitment,2400.0,EUR,2024-05-15,Paid
FEE1320,ALC0517,INV018,DEAL019,Management Fee,2026,1.0,Commitment,600.0,EUR,2026-05-01,Overdue
FEE1321,ALC0517,INV018,DEAL019,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1322,ALC0518,INV066,DEAL019,Structuring Fee,2024,3.0,Commitment,1110.0,EUR,2024-05-15,Paid
FEE1323,ALC0518,INV066,DEAL019,Management Fee,2026,2.0,Commitment,740.0,EUR,2026-07-15,Upcoming
FEE1324,ALC0518,INV066,DEAL019,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1325,ALC0519,INV040,DEAL019,Management Fee,2026,2.0,Commitment,880.0,EUR,2026-01-15,Paid
FEE1326,ALC0519,INV040,DEAL019,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1327,ALC0520,INV013,DEAL020,Structuring Fee,2022,4.0,Commitment,840.0,USD,2022-12-05,Paid
FEE1328,ALC0520,INV013,DEAL020,Management Fee,2026,2.0,Commitment,420.0,USD,2026-07-15,Upcoming
FEE1329,ALC0520,INV013,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1330,ALC0521,INV015,DEAL020,Structuring Fee,2022,4.0,Commitment,520.0,USD,2022-12-05,Paid
FEE1331,ALC0521,INV015,DEAL020,Management Fee,2026,2.0,Commitment,260.0,USD,2026-01-15,Paid
FEE1332,ALC0521,INV015,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1333,ALC0522,INV007,DEAL020,Structuring Fee,2022,4.0,Commitment,25000.0,USD,2022-12-05,Paid
FEE1334,ALC0522,INV007,DEAL020,Management Fee,2026,2.0,Commitment,12500.0,USD,2026-07-15,Upcoming
FEE1335,ALC0522,INV007,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1336,ALC0523,INV019,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1337,ALC0524,INV003,DEAL020,Structuring Fee,2022,4.0,Commitment,26000.0,USD,2022-12-05,Paid
FEE1338,ALC0524,INV003,DEAL020,Management Fee,2026,2.0,Commitment,13000.0,USD,2026-05-01,Overdue
FEE1339,ALC0524,INV003,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1340,ALC0525,INV052,DEAL020,Structuring Fee,2022,4.0,Commitment,2000.0,USD,2022-12-05,Paid
FEE1341,ALC0525,INV052,DEAL020,Management Fee,2026,2.0,Commitment,1000.0,USD,2026-07-15,Upcoming
FEE1342,ALC0525,INV052,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1343,ALC0526,INV058,DEAL020,Structuring Fee,2022,4.0,Commitment,1760.0,USD,2022-12-05,Paid
FEE1344,ALC0526,INV058,DEAL020,Management Fee,2026,2.0,Commitment,880.0,USD,2026-05-01,Overdue
FEE1345,ALC0526,INV058,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1346,ALC0527,INV067,DEAL020,Structuring Fee,2022,4.0,Commitment,1680.0,USD,2022-12-05,Paid
FEE1347,ALC0527,INV067,DEAL020,Management Fee,2026,2.0,Commitment,840.0,USD,2026-07-15,Upcoming
FEE1348,ALC0527,INV067,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1349,ALC0528,INV053,DEAL020,Structuring Fee,2022,4.0,Commitment,1160.0,USD,2022-12-05,Paid
FEE1350,ALC0528,INV053,DEAL020,Management Fee,2026,2.0,Commitment,580.0,USD,2026-05-01,Overdue
FEE1351,ALC0528,INV053,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1352,ALC0529,INV093,DEAL020,Structuring Fee,2022,2.0,Commitment,1360.0,USD,2022-12-05,Paid
FEE1353,ALC0529,INV093,DEAL020,Management Fee,2026,1.0,Commitment,680.0,USD,2026-07-15,Upcoming
FEE1354,ALC0529,INV093,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1355,ALC0530,INV050,DEAL020,Structuring Fee,2022,3.0,Commitment,1110.0,USD,2022-12-05,Paid
FEE1356,ALC0530,INV050,DEAL020,Management Fee,2026,2.0,Commitment,740.0,USD,2026-05-01,Overdue
FEE1357,ALC0530,INV050,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1358,ALC0531,INV066,DEAL020,Management Fee,2026,1.5,Commitment,645.0,USD,2026-07-15,Upcoming
FEE1359,ALC0532,INV038,DEAL020,Structuring Fee,2022,4.0,Commitment,1440.0,USD,2022-12-05,Paid
FEE1360,ALC0532,INV038,DEAL020,Management Fee,2026,2.0,Commitment,720.0,USD,2026-01-15,Paid
FEE1361,ALC0532,INV038,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-01-15,Paid
FEE1362,ALC0533,INV087,DEAL020,Management Fee,2026,2.0,Commitment,2660.0,USD,2026-05-01,Overdue
FEE1363,ALC0533,INV087,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1364,ALC0534,INV084,DEAL020,Structuring Fee,2022,4.0,Commitment,1360.0,USD,2022-12-05,Paid
FEE1365,ALC0534,INV084,DEAL020,Management Fee,2026,2.0,Commitment,680.0,USD,2026-07-15,Upcoming
FEE1366,ALC0534,INV084,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1367,ALC0535,INV014,DEAL020,Management Fee,2026,2.0,Commitment,900.0,USD,2026-01-15,Paid
FEE1368,ALC0536,INV026,DEAL020,Structuring Fee,2022,4.0,Commitment,2080.0,USD,2022-12-05,Paid
FEE1369,ALC0537,INV017,DEAL020,Structuring Fee,2022,2.0,Commitment,700.0,USD,2022-12-05,Paid
FEE1370,ALC0537,INV017,DEAL020,Management Fee,2026,2.0,Commitment,700.0,USD,2026-07-15,Upcoming
FEE1371,ALC0537,INV017,DEAL020,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1372,ALC0538,INV106,DEAL020,Structuring Fee,2022,4.0,Commitment,6720.0,USD,2022-12-05,Paid
FEE1373,ALC0538,INV106,DEAL020,Management Fee,2026,2.0,Commitment,3360.0,USD,2026-01-15,Paid
FEE1374,ALC0539,INV018,DEAL020,Structuring Fee,2022,4.0,Commitment,1040.0,USD,2022-12-05,Paid
FEE1375,ALC0539,INV018,DEAL020,Management Fee,2026,2.0,Commitment,520.0,USD,2026-07-15,Upcoming
FEE1376,ALC0540,INV018,DEAL021,Structuring Fee,2024,4.0,Commitment,2680.0,USD,2024-11-18,Paid
FEE1377,ALC0540,INV018,DEAL021,Management Fee,2026,2.5,Commitment,1675.0,USD,2026-07-15,Upcoming
FEE1378,ALC0540,INV018,DEAL021,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1379,ALC0541,INV012,DEAL021,Structuring Fee,2024,5.0,Commitment,4600.0,USD,2024-11-18,Paid
FEE1380,ALC0541,INV012,DEAL021,Management Fee,2026,2.5,Commitment,2300.0,USD,2026-05-01,Overdue
FEE1381,ALC0541,INV012,DEAL021,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1382,ALC0543,INV003,DEAL021,Structuring Fee,2024,5.0,Commitment,37500.0,USD,2024-11-18,Paid
FEE1383,ALC0543,INV003,DEAL021,Management Fee,2026,2.5,Commitment,18750.0,USD,2026-07-15,Upcoming
FEE1384,ALC0543,INV003,DEAL021,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1385,ALC0544,INV067,DEAL021,Structuring Fee,2024,3.0,Commitment,2190.0,USD,2024-11-18,Paid
FEE1386,ALC0544,INV067,DEAL021,Management Fee,2026,1.5,Commitment,1095.0,USD,2026-05-01,Overdue
FEE1387,ALC0545,INV087,DEAL021,Structuring Fee,2024,5.0,Commitment,3450.0,USD,2024-11-18,Paid
FEE1388,ALC0545,INV087,DEAL021,Management Fee,2026,2.5,Commitment,1725.0,USD,2026-07-15,Upcoming
FEE1389,ALC0545,INV087,DEAL021,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1390,ALC0546,INV093,DEAL021,Structuring Fee,2024,5.0,Commitment,2200.0,USD,2024-11-18,Paid
FEE1391,ALC0546,INV093,DEAL021,Management Fee,2026,2.5,Commitment,1100.0,USD,2026-01-15,Paid
FEE1392,ALC0547,INV106,DEAL021,Structuring Fee,2024,5.0,Commitment,2000.0,USD,2024-11-18,Paid
FEE1393,ALC0547,INV106,DEAL021,Management Fee,2026,2.5,Commitment,1000.0,USD,2026-07-15,Upcoming
FEE1394,ALC0548,INV029,DEAL021,Structuring Fee,2024,5.0,Commitment,2500.0,USD,2024-11-18,Paid
FEE1395,ALC0548,INV029,DEAL021,Management Fee,2026,2.5,Commitment,1250.0,USD,2026-07-15,Upcoming
FEE1396,ALC0548,INV029,DEAL021,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
FEE1397,ALC0549,INV038,DEAL021,Structuring Fee,2024,5.0,Commitment,1050.0,USD,2024-11-18,Paid
FEE1398,ALC0549,INV038,DEAL021,Management Fee,2026,2.5,Commitment,525.0,USD,2026-05-01,Overdue
FEE1399,ALC0549,INV038,DEAL021,Admin Fee,2026,,Flat,450.0,USD,2026-05-01,Overdue
FEE1400,ALC0550,INV073,DEAL021,Structuring Fee,2024,5.0,Commitment,2850.0,USD,2024-11-18,Paid
FEE1401,ALC0550,INV073,DEAL021,Admin Fee,2026,,Flat,450.0,USD,2026-07-15,Upcoming
